id,restaurant_id,customer_id,rating,comment
4787,9558,8,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4788,9151,3,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4789,9417,4,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
4790,9147,7,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4791,9309,2,1,Fantastic for special occasions. Staff went above and beyond.
4792,4275,2,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4793,3894,7,6,Quick and tasty! Fast-casual with fresh ingredients.
4794,9028,6,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4795,8128,8,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4796,6845,3,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4797,3956,7,8,"Perfect for family dinner! Diverse menu, accommodating staff."
4798,8325,9,9,"Loved it! Great atmosphere, service, and food."
4799,783,8,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4800,2014,6,8,Fantastic for special occasions. Staff went above and beyond.
4801,4194,2,5,Fantastic for special occasions. Staff went above and beyond.
4802,8462,3,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4803,4658,10,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
4804,1966,8,8,Fantastic for special occasions. Staff went above and beyond.
4805,4514,2,7,Quick and tasty! Fast-casual with fresh ingredients.
4806,776,10,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4807,93,2,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4808,1538,3,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
4809,6827,8,8,Quick and tasty! Fast-casual with fresh ingredients.
4810,9798,4,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
4811,9009,10,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4812,7749,3,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4813,6240,7,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4814,2550,5,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4815,6645,8,5,Quick and tasty! Fast-casual with fresh ingredients.
4816,9756,10,8,"Perfect for family dinner! Diverse menu, accommodating staff."
4817,4943,1,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4818,4581,3,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4819,5296,9,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
4820,6247,7,10,"Perfect for family dinner! Diverse menu, accommodating staff."
4821,7435,8,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4822,7446,10,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
4823,5580,10,4,"Loved it! Great atmosphere, service, and food."
4824,7514,1,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
4825,1683,2,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4826,4598,7,2,"Perfect for family dinner! Diverse menu, accommodating staff."
4827,8191,7,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4828,5320,2,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4829,1111,3,2,Quick and tasty! Fast-casual with fresh ingredients.
4830,2813,9,7,Fantastic for special occasions. Staff went above and beyond.
4831,3912,5,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4832,9997,8,6,Quick and tasty! Fast-casual with fresh ingredients.
4833,5099,9,3,"Perfect for family dinner! Diverse menu, accommodating staff."
4834,5162,1,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4835,8154,8,10,"Loved it! Great atmosphere, service, and food."
4836,7936,1,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
4837,4738,6,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
4838,6549,3,6,Fantastic for special occasions. Staff went above and beyond.
4839,7132,8,6,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4840,1215,3,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
4841,5225,1,6,Fantastic for special occasions. Staff went above and beyond.
4842,6590,1,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4843,6281,5,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4844,4084,4,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4845,2686,2,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4846,8151,8,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4847,6570,5,4,"Loved it! Great atmosphere, service, and food."
4848,2174,8,10,"Perfect for family dinner! Diverse menu, accommodating staff."
4849,5569,9,3,"Perfect for family dinner! Diverse menu, accommodating staff."
4850,9550,10,7,Fantastic for special occasions. Staff went above and beyond.
4851,9489,7,10,Quick and tasty! Fast-casual with fresh ingredients.
4852,9069,2,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
4853,1802,5,3,"Loved it! Great atmosphere, service, and food."
4854,4042,8,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
4855,6860,1,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4856,7458,1,9,Fantastic for special occasions. Staff went above and beyond.
4857,251,5,8,Fantastic for special occasions. Staff went above and beyond.
4858,8037,9,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4859,703,10,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4860,2026,8,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4861,9482,4,8,Quick and tasty! Fast-casual with fresh ingredients.
4862,2818,8,1,Fantastic for special occasions. Staff went above and beyond.
4863,862,3,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
4864,6299,6,6,"Loved it! Great atmosphere, service, and food."
4865,202,9,7,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4866,3139,9,6,"Loved it! Great atmosphere, service, and food."
4867,8459,8,8,Quick and tasty! Fast-casual with fresh ingredients.
4868,9798,4,7,Quick and tasty! Fast-casual with fresh ingredients.
4869,2053,6,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4870,1336,8,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4871,8068,7,6,Fantastic for special occasions. Staff went above and beyond.
4872,434,9,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
4873,8189,4,1,Quick and tasty! Fast-casual with fresh ingredients.
4874,1920,4,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4875,5399,5,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4876,4493,1,6,"Perfect for family dinner! Diverse menu, accommodating staff."
4877,2893,8,5,Fantastic for special occasions. Staff went above and beyond.
4878,502,4,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4879,4536,8,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4880,6512,4,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4881,5444,7,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4882,7153,10,5,Quick and tasty! Fast-casual with fresh ingredients.
4883,1697,10,8,"Loved it! Great atmosphere, service, and food."
4884,1130,6,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
4885,4059,10,4,Fantastic for special occasions. Staff went above and beyond.
4886,7765,10,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4887,646,10,3,"Loved it! Great atmosphere, service, and food."
4888,3886,5,3,"Loved it! Great atmosphere, service, and food."
4889,6533,10,5,Quick and tasty! Fast-casual with fresh ingredients.
4890,9014,2,6,Fantastic for special occasions. Staff went above and beyond.
4891,5281,5,5,"Loved it! Great atmosphere, service, and food."
4892,4317,10,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4893,8874,8,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
4894,1669,7,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
4895,6392,6,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4896,4383,8,5,"Perfect for family dinner! Diverse menu, accommodating staff."
4897,6471,5,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4898,1295,8,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4899,9045,9,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
4900,418,4,5,"Loved it! Great atmosphere, service, and food."
4901,5529,4,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4902,4718,8,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
4903,2795,7,10,"Perfect for family dinner! Diverse menu, accommodating staff."
4904,2852,5,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
4905,9733,4,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4906,6389,4,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
4907,2362,3,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
4908,7236,1,4,Fantastic for special occasions. Staff went above and beyond.
4909,4750,1,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4910,1970,3,8,Fantastic for special occasions. Staff went above and beyond.
4911,3132,3,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
4912,782,10,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
4913,1385,9,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
4914,375,8,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
4915,4366,4,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
4916,1406,4,10,Fantastic for special occasions. Staff went above and beyond.
4917,6269,9,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4918,6874,7,9,"Perfect for family dinner! Diverse menu, accommodating staff."
4919,5975,9,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
4920,1517,4,10,Quick and tasty! Fast-casual with fresh ingredients.
4921,8818,4,8,"Loved it! Great atmosphere, service, and food."
4922,7317,5,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4923,2743,2,5,"Perfect for family dinner! Diverse menu, accommodating staff."
4924,6074,10,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
4925,2141,8,9,Quick and tasty! Fast-casual with fresh ingredients.
4926,2722,5,5,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4927,846,3,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4928,1273,4,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4929,1634,7,4,Quick and tasty! Fast-casual with fresh ingredients.
4930,9774,3,4,Quick and tasty! Fast-casual with fresh ingredients.
4931,9063,8,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4932,4197,6,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4933,5809,9,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
4934,7318,1,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4935,1103,8,8,"Loved it! Great atmosphere, service, and food."
4936,682,7,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4937,1530,2,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
4938,8423,8,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4939,9624,2,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4940,4674,8,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4941,5322,1,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4942,9114,2,10,Fantastic for special occasions. Staff went above and beyond.
4943,6843,10,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
4944,3056,5,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
4945,8662,4,10,Quick and tasty! Fast-casual with fresh ingredients.
4946,4311,5,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4947,374,8,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
4948,3382,2,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4949,5006,2,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4950,1185,8,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4951,343,5,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
4952,7369,7,7,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4953,5764,1,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
4954,5333,9,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
4955,8244,3,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4956,1878,8,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
4957,341,3,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4958,9807,8,6,Fantastic for special occasions. Staff went above and beyond.
4959,2770,3,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4960,4915,7,6,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4961,8727,2,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4962,1516,6,6,"Perfect for family dinner! Diverse menu, accommodating staff."
4963,9170,2,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
4964,3656,10,10,Quick and tasty! Fast-casual with fresh ingredients.
4965,3178,9,3,Quick and tasty! Fast-casual with fresh ingredients.
4966,1366,9,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4967,1467,9,8,"Loved it! Great atmosphere, service, and food."
4968,3123,10,8,"Ideal for a romantic dinner. Dim lighting, attentive service."
4969,3815,7,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4970,4651,1,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4971,8466,2,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4972,9516,9,5,Quick and tasty! Fast-casual with fresh ingredients.
4973,428,7,6,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4974,9554,9,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4975,240,7,7,Fantastic for special occasions. Staff went above and beyond.
4976,3764,4,5,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4977,2191,10,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4978,6347,4,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4979,6562,8,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
4980,1001,10,9,"Perfect for family dinner! Diverse menu, accommodating staff."
4981,2489,9,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4982,1781,6,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4983,7280,7,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
4984,5439,6,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
